date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-05-04	07:31:22	DrRaoAttorney	kkalpu	0	0	0	I share your true concerns as this way turning blind to social distancing is sure to adversely affect us and what ever benefits accrued from social distancing and lockdown hotherto are certain to go down the drain. Sad indeed. 			1257211198384242689	https://twitter.com/DrRaoAttorney/status/1257211198384242689	share true concern way turning blind social distancing sure adversely affect u ever benefit accrued social distancing lockdown hotherto certain go drain sad indeed		[{'score': 0.690356, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0					
2020-05-04	07:47:07	prudhvichows		0	0	0	Myths and facts about #COVIDー19 #CoronaVirus 		#COVID #CoronaVirus	1257215161217269761	https://twitter.com/prudhvichows/status/1257215161217269761	myth fact coronavirus		[{'score': 0.991736, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.989586, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0		1.0			
2020-05-04	08:05:16	Nizam_Ntr	anvesh_anny	0	0	0	Money unnodu untadu gaa rural areas sub urban areas lo agricultural works baane jarigaayi lockdown period lo			1257219731699847169	https://twitter.com/Nizam_Ntr/status/1257219731699847169	money unnodu untadu gaa rural area sub urban area lo agricultural work baane jarigaayi lockdown period lo		[]							
2020-05-04	08:22:50	kandhaninadimai	ncbn	0	0	0	Corona or liquor? People is having clear preference. #corona #COVIDIOT		#corona #COVIDIOT	1257224150206296064	https://twitter.com/kandhaninadimai/status/1257224150206296064	corona liquor people clear preference corona covidiot		[{'score': 0.92125, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.895415, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]		1.0		1.0			
2020-05-04	09:17:51	abhisonkar15		0	0	1	Know the Wine Shop open #pandemic #CoronaUpdates #CoronaLockdown		#pandemic #CoronaUpdates #CoronaLockdown	1257237996622970880	https://twitter.com/abhisonkar15/status/1257237996622970880	know wine shop open pandemic coronaupdates coronalockdown		[{'score': 0.756752, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-04	09:32:23	imShivam_08		1	8	11	Modi govt issued visa to foreigner tablighi jamaat preachers, No red alert that time so no proper screening done Unknowingly many people went there & got infected Modiji why u didn't issue red alert that time #BjpGuiltyForCoronaVirusIndia #SoniaGandhi #Covid_19 #Congress		#BjpGuiltyForCoronaVirusIndia #SoniaGandhi #Covid_19 #Congress	1257241654924316672	https://twitter.com/imShivam_08/status/1257241654924316672	modi govt issued visa foreigner tablighi jamaat preacher red alert time proper screening done unknowingly many people went got infected modiji u didnt issue red alert time bjpguiltyforcoronavirusindia soniagandhi covid_19 congress		[]							
2020-05-04	10:14:05	chetan0711		3	4	6	Entire Mukherji Nagar/Bhai Parmanand Clny/Indira Vikas Look 'Open' (Kind of).Ppl Roaming Freely. @ArvindKejriwal Do Something, Or Person- Followed Lockdown Srsly Since Day 1- Will Get In Trouble Becoz Of This. #ShutEverythingAgain @narendramodi @CPDelhi @DCPNWestDelhi @AmitShah	@ArvindKejriwal @narendramodi @CPDelhi @DCPNWestDelhi @AmitShah	#ShutEverythingAgain	1257252149559545856	https://twitter.com/chetan0711/status/1257252149559545856	entire mukherji parmanand vikas look open kind roaming freely USER_MENTION something person followed lockdown srsly since day get trouble becoz shuteverythingagain USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.53393, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.594263, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0			1.0	
2020-05-04	10:30:03	TAKHAT07		0	0	1	Government is gearing up its efforts to fight against the #COVID-19 pandemic. #IndiaFightsCorona		#COVID #IndiaFightsCorona	1257256165924364288	https://twitter.com/TAKHAT07/status/1257256165924364288	government gearing effort fight covid19 pandemic indiafightscorona		[]							
2020-05-04	10:42:34	RONBupdates		3	6	158	No new COVID-19 cases have been recorded in Nepal since yesterday 8 PM. The total no. of confirmed cases in Nepal is still 75 (16 people have recovered). Source: MoHP Media briefing (4:15 PM)			1257259316525953024	https://twitter.com/RONBupdates/status/1257259316525953024	new covid19 case recorded nepal since yesterday pm total confirmed case nepal still people recovered source mohp medium briefing pm		[{'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-04	10:45:07	Showkat54295904		0	0	0	@FaisalBanday332 4 more postive cases of covid 19 in Budgam plz confirm their respective locations			1257259958711783425	https://twitter.com/Showkat54295904/status/1257259958711783425	USER_MENTION postive case covid budgam plz confirm respective location		[{'score': 0.564476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-04	10:52:47	w3hidayath		1	0	2	Outside a liquor shop in #BengaluruLockdown and a police without mask . @deepolice12 Where is social distancing? Where is the lockdown? Where is the outrage? #Bengaluru #SocialDistancing #Lockdown – at 6th Block Rajaji Nagar	@deepolice12	#BengaluruLockdown #Bengaluru #SocialDistancing #Lockdown	1257261886778695680	https://twitter.com/w3hidayath/status/1257261886778695680	outside liquor shop bengalurulockdown police without mask USER_MENTION social distancing lockdown outrage bengaluru socialdistancing lockdown block rajaji nagar		[]							
2020-05-04	10:53:11	viralmak84		0	0	2	@MumbaiPolice @AUThackeray @mybmc crowd at the liquor shop on link road, Borivali west. Is the lockdown already lifted? 	@MumbaiPolice @AUThackeray @mybmc		1257261986724761605	https://twitter.com/viralmak84/status/1257261986724761605	USER_MENTION USER_MENTION USER_MENTION crowd liquor shop link road borivali west lockdown already lifted		[{'score': 0.506601, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-04	11:15:01	Jit1857	MajorNeel	0	0	0	Disease covid 19 itself a meme material for memer.... .... ...Social distancing is just part of it.			1257267483410604033	https://twitter.com/Jit1857/status/1257267483410604033	disease covid meme material memer social distancing part		[]							
2020-05-04	11:44:44	vara2009	sgurumurthy	0	0	0	RaGa desired Lockdown fail. He failed to assess the impact. 			1257274960575225856	https://twitter.com/vara2009/status/1257274960575225856	raga desired lockdown fail failed ass impact		[{'score': 0.702771, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-04	11:56:20	nikhilnarayanan		4	4	17	#Kerala #Covid19 4 May 2020 No new cases. 61 recoveries. 499 cases till date. 34 active cases. 35441 samples sent; 34161 negatives.		#Kerala #Covid19	1257277879601291264	https://twitter.com/nikhilnarayanan/status/1257277879601291264	kerala covid19 may new case recovery case till date active case sample sent negative		[{'score': 0.711887, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-04	12:03:08	ankitca89		0	0	1	My appeal to @narendramodi and the State CMs will be not to fritter away the advantages we gained owing to the lockdown by allowing reckless non-essential services to reopen.@PIBHomeAffairs @PMOIndia @AmitShah @MoHFW_INDIA	@narendramodi @PIBHomeAffairs @PMOIndia @AmitShah @MoHFW_INDIA		1257279591669882881	https://twitter.com/ankitca89/status/1257279591669882881	appeal USER_MENTION state cm fritter away advantage gained owing lockdown allowing reckless nonessential service reopen.USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.551907, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.599421, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-04	12:14:06	csagarmalik	TimesNow	0	0	0	Red zone was supposed to maintain the same level of lockdown as it was in lockdown 2.0. But looking at current situation of delhi, looks like a Lawaris city where there is no one to save people from Corona.			1257282351060725760	https://twitter.com/csagarmalik/status/1257282351060725760	red zone supposed maintain level lockdown lockdown looking current situation delhi look like lawaris city one save people corona		[{'score': 0.727988, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-04	15:03:12	Voleti5	anuragteddy	0	0	1	People are busy in Carona Pandemic, he is doing his duty. 			1257324907026735105	https://twitter.com/Voleti5/status/1257324907026735105	people busy carona pandemic duty		[]							
2020-05-04	15:35:56	ankitbhatia10		0	0	0	it is a wrong descision by @narendramodi and other chief ministers to open Liquor shops, Paan shops and shifting labours from one state to their native province . it will create a huge disturbance in fight against corona. Corona warriers are also demoralised	@narendramodi		1257333144690327552	https://twitter.com/ankitbhatia10/status/1257333144690327552	wrong descision USER_MENTION chief minister open liquor shop paan shop shifting labour one state native province create huge disturbance fight corona corona warriers also demoralised		[{'score': 0.50112, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-04	15:42:03	mohit_ji_bpl		0	0	0	People are flocking to liquor shops like they are selling the Corona vaccine. 			1257334683874086914	https://twitter.com/mohit_ji_bpl/status/1257334683874086914	people flocking liquor shop like selling corona vaccine		[{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-04	16:48:29	murthymaharaj	stockifi_Invest	0	0	2	Reliance is the biggest out of the box player in this Indian Version of Corona, my bet.			1257351401409306627	https://twitter.com/murthymaharaj/status/1257351401409306627	reliance biggest box player indian version corona bet		[{'score': 0.851788, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-04	17:48:22	Bahadur_Abbas		0	4	6	My second complaint to @narendramodi @AmitShah @ArvindKejriwal @CPDelhi exposing Anti national forces in @RSSorg,Media houses,Govt officials etc.who by blaming Muslims are helping China divert the blame of #Covid19 spread.@DrSJaishankar @rammadhavbjp @rohini_sgh @MuzamilJALEEL https://twitter.com/Bahadur_Abbas/status/1256943083930808321	@narendramodi @AmitShah @ArvindKejriwal @CPDelhi @RSSorg @DrSJaishankar @rammadhavbjp @rohini_sgh @MuzamilJALEEL	#Covid19	1257366472512409605	https://twitter.com/Bahadur_Abbas/status/1257366472512409605	second complaint USER_MENTION USER_MENTION USER_MENTION USER_MENTION exposing anti national force USER_MENTION official etc.who blaming muslim helping china divert blame covid19 spread.USER_MENTION USER_MENTION USER_MENTION USER_MENTION URL		[{'score': 0.552503, 'tone_id': 'anger', 'tone_name': 'Anger'}]					1.0		
2020-05-04	17:53:20	bhagatbinod	LovlinaBorgohai	0	0	0	@nhm_assam @assampolice @OfficeofHBS @CMOfficeAssam @gpsinghassam hats of to assam police, nagaon police for such a great respect to senior citizens a true love shown by entire assam Corona warriors team. 	@nhm_assam @assampolice @OfficeofHBS @CMOfficeAssam @gpsinghassam		1257367722821849089	https://twitter.com/bhagatbinod/status/1257367722821849089	USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION hat assam police nagaon police great respect senior citizen true love shown entire assam corona warrior team		[{'score': 0.781028, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0				
2020-05-04	18:04:19	muhanif47	DevelopmentPk	2	0	3	"THE WORLD HAS TOTALLY CHANGED SINCE THE ""CORONA "" ATTACK!!! DIAMER BHASHA DAM, IS IMPORTANT FOR US ,BUT NOW IT SHOULDN'T BE PRIORITY!!! WE HAVE CHANGE OUR MINDSET ABOUT DAMS! THEY ARE WHITE ELEPHANTS, WE MUST THINK ABOUT? ""BARRAGES"" !INSTEAD!!! PLAN TO STORE FLOOD WATERS???"			1257370485756755970	https://twitter.com/muhanif47/status/1257370485756755970	world totally changed since corona attack diamer bhasha dam important u shouldnt priority change mindset dam white elephant must think barrage instead plan store flood water		[{'score': 0.674728, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-05-04	19:31:01	DeadlyIbbe		0	0	0	 COVID-19 Update: As of 4th May, 11:45pm, we have confirmed an additional 10 cases of COVID-19 infection in Maldives. Cases: - 5 Bangladeshis - 5 Maldivians Total number of cases: 551			1257392303561465857	https://twitter.com/DeadlyIbbe/status/1257392303561465857	covid19 update may confirmed additional case covid19 infection maldives case bangladeshi maldivian total number case		[{'score': 0.910117, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-04	19:51:51	dasgupta_sauro		0	0	2	COVID 19 has taken a severe toll on all of us. We must not abandon our duties towards pur fellow creations of nature. The path to recovery is a long one. Hope there is light at the end of the tunnel. 			1257397547766865928	https://twitter.com/dasgupta_sauro/status/1257397547766865928	covid taken severe toll u must abandon duty towards pur fellow creation nature path recovery long one hope light end tunnel		[]							
2020-05-05	02:08:32	PrasadSatya10	pratyasharath	0	0	0	Before the pandemic this was normal in all outlets in Hyderabad.			1257492343625637889	https://twitter.com/PrasadSatya10/status/1257492343625637889	pandemic normal outlet hyderabad		[{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-05	03:15:49	kamaleshvinoth	AIADMKOfficial	0	0	0	Worst idea! Already made a mistake by sending #KoyambeduMarket people to their natives result COVID19 +ve cases increased,if you open TASMAC +ve cases gets doubled with no time. #SayNoToTASMAC Human lives are important than liquors. Live and Let live. @TamilnaduSfc @thalapathyVFC	@thalapathyVFC	#KoyambeduMarket #SayNoToTASMAC	1257509275418517504	https://twitter.com/kamaleshvinoth/status/1257509275418517504	worst idea already made mistake sending koyambedumarket people native result covid19 case open tasmac case get doubled time saynototasmac human life important liquor live let live USER_MENTION USER_MENTION		[{'score': 0.608291, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.81197, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-05	03:54:28	INCDehradun		1	1	0	Shri @RahulGandhi speaks with Prof. Abhijit Banerjee on COVID19 &amp; its economic impact. #InConversationWithRahulGandhi	@RahulGandhi	#InConversationWithRahulGandhi	1257519003628527616	https://twitter.com/INCDehradun/status/1257519003628527616	shri USER_MENTION speaks prof abhijit banerjee covid19 economic impact inconversationwithrahulgandhi		[]							
2020-05-05	04:04:41	liyakat7070		0	0	0	Came on TV crossed line on 500 and 1000 Rs notes like a war declared to withdraw notes, same Covid caused lockdown instantly put in troble.			1257521574036623360	https://twitter.com/liyakat7070/status/1257521574036623360	came tv crossed line r note like war declared withdraw note covid caused lockdown instantly put troble		[{'score': 0.665885, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-05	04:06:58	KashniaMukesh	PrakashJavdekar	0	0	2	Sir pls first u started taking the fare nd now u r blaming the states where congress is in power..it was the Congress who said to provide free of cost from rail fair to food to migrant..don't play politics in pandemic			1257522148903497729	https://twitter.com/KashniaMukesh/status/1257522148903497729	sir pls first u started taking fare nd u r blaming state congress power congress said provide free cost rail fair food migrant dont play politics pandemic		[{'score': 0.538565, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-05	04:20:01	LibraryRaddi		1	0	0	#CoronaVirusUpdates: #COVID19 India Tracker (As on 5th May, 2020 ,08:00 AM) Confirmed cases: 46433 Active cases: 32138 Cured/Discharged: 12727 Deaths:1568 #IndiaFightsCorona #StayHome #StaySafe @ICMRDELHI Via @MoHFW_INDIA 	@ICMRDELHI @MoHFW_INDIA	#CoronaVirusUpdates #COVID19 #IndiaFightsCorona #StayHome #StayHome #StaySafe	1257525434218172416	https://twitter.com/LibraryRaddi/status/1257525434218172416	coronavirusupdates covid19 india tracker may confirmed case active case indiafightscorona stayhome staysafe USER_MENTION via USER_MENTION		[{'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-05	04:36:41	RafiAhm89808445	free_thinker	0	0	0	If morons are kept in lockdown and old tele serials are fed to them, this will be the result. I will not be surprised if they get their DNA tested after the lockdown.			1257529628639412227	https://twitter.com/RafiAhm89808445/status/1257529628639412227	moron kept lockdown old tele serial fed result surprised get dna tested lockdown		[{'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-05	05:05:40	Uttamsa00113869		0	0	0	@DrRPNishank @HRDMinistry @DrRPNishank Due to lockdown half of the syllabus is not completed yet in universities. Having study material have left in hostel. It is very hard to continue the study and UGC declares to take exam in july Is it not building up pressure on the student 	@DrRPNishank @HRDMinistry @DrRPNishank		1257536919220690945	https://twitter.com/Uttamsa00113869/status/1257536919220690945	USER_MENTION USER_MENTION USER_MENTION due lockdown half syllabus completed yet university study material left hostel hard continue study ugc declares take exam july building pressure student		[]							
2020-05-05	05:47:22	RajeshwarMathur		0	0	1	I don't think we will get rid of Covid19 so easily. . . . . . . . . #Memories #Photography #Canon6D #ShotonCanon #UPTourism #Everydaylife #LifeinBateshwar #ColoursofLife #Travelphotography #TravelBlogger… https://www.instagram.com/p/B_y4NsUF683/?igshid=1oc8jqunn7v42		#Memories #Photography #Canon6D #ShotonCanon #UPTourism #Everydaylife #LifeinBateshwar #ColoursofLife #Travelphotography #TravelBlogger	1257547415554535424	https://twitter.com/RajeshwarMathur/status/1257547415554535424	dont think get rid covid19 easily memory photography canon6d shotoncanon uptourism everydaylife lifeinbateshwar coloursoflife travelphotography URL		[{'score': 0.532534, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-05	06:32:16	sidhant	WIONews	0	8	12	14800 people in one week: 7th May 2300 8th 2050 9th 2050 10 1850 11 2200 12 2500 13 1850 #COVID 		#COVID	1257558715340898305	https://twitter.com/sidhant/status/1257558715340898305	people one week may covid		[{'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-05	06:41:57	BeingHumanShan	GargiRawat	0	0	0	It seems that we are failed to deal and fight against Corona virus pandemic!			1257561153091203072	https://twitter.com/BeingHumanShan/status/1257561153091203072	seems failed deal fight corona virus pandemic		[{'score': 0.639934, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.91961, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]	1.0					1.0	
2020-05-05	06:57:22	DiwakaranK		0	0	1	@CMOMaharashtra Maharashtra has highest no.of COVID-19 patients. To buy liquor people r flouting social distance.With out application of mind u r risking our lives with this order. Supply liquor through online what's the problem. U r no different with BJP. 	@CMOMaharashtra		1257565032537178113	https://twitter.com/DiwakaranK/status/1257565032537178113	USER_MENTION maharashtra highest no.of covid19 patient buy liquor people r flouting social distance.with application mind u r risking life order supply liquor online whats problem u r different bjp	[{'sentence_id': 0, 'text': 'USER_MENTION maharashtra highest no.of covid19 patient buy liquor people r flouting social distance.with', 'tones': []}, {'sentence_id': 1, 'text': 'application mind u r risking life order supply liquor online whats problem u r different bjp', 'tones': [{'score': 0.62549, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]	[{'score': 0.667741, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-05	08:23:16	praveenmuz		0	0	1	#InConversationWithRahulGandhi The Corona Pandemic has increased the I Q level of our Beloved Shri Rahul Gandhi ji.Hail Corona!		#InConversationWithRahulGandhi	1257586646578597889	https://twitter.com/praveenmuz/status/1257586646578597889	inconversationwithrahulgandhi corona pandemic increased q level beloved shri rahul gandhi ji.hail corona		[]							
2020-05-05	11:20:43	khushi11083574		0	0	0	Wow, look at them people who hold the line for many hours only for alcohol. where is rules of indian government?. where is social distancy, its really disharted to see what they do. jinko markaz ki bheed se corona horaha tha ab is bheed k bare me kya kahenge???			1257631306571284486	https://twitter.com/khushi11083574/status/1257631306571284486	wow look people hold line many hour alcohol rule indian government social distancy really disharted see jinko markaz ki bheed se corona horaha tha ab bheed k bare kya kahenge		[]							
2020-05-05	11:24:49	SriLankaTweet		1	11	39	About 4800 persons are currently under quarantine in 39 Quarantine Centres set up islandwide - Army Commander #LKA #SriLanka #CoronaVirus #COVID19 #COVID19SL		#LKA #SriLanka #CoronaVirus #COVID19 #COVID19SL	1257632337480814592	https://twitter.com/SriLankaTweet/status/1257632337480814592	person currently quarantine quarantine centre set islandwide army commander lka srilanka coronavirus covid19 covid19sl		[]							
2020-05-05	12:14:54	davidjoannes		0	0	2	Here's a short clip of Two Hayashi of @dunamismovement @TheSendBrasil on Global Missions Amidst a Pandemic: A Live Prayercast. I'm honored that he took the time to record this meaningful message for the event. Did you miss the live broadcast? Replay at http://prayercast.missionspulse.com	@dunamismovement @TheSendBrasil		1257644939598598144	https://twitter.com/davidjoannes/status/1257644939598598144	here short clip two hayashi USER_MENTION USER_MENTION global mission amidst pandemic live prayercast im honored took time record meaningful message event miss live broadcast replay URL		[]							
2020-05-05	13:02:06	hellosuratcity		0	0	0	#HelloSuratCity New 19 Positive case found today. Among which 18 are from city &amp; 01 from District. #positive #covid19 #surat #update @Surat, Gujarat https://www.instagram.com/p/B_zp91NhZJW/?igshid=lyceluy45f4l		#HelloSuratCity #positive #covid19 #surat #update	1257656818500657152	https://twitter.com/hellosuratcity/status/1257656818500657152	hellosuratcity new positive case found today among city district positive covid19 surat update USER_MENTION gujarat URL		[{'score': 0.774722, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.664451, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.909274, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0	1.0			
2020-05-05	13:03:23	Shashwat_14		3	1	2	@Uppolice @DMKanpur @myogioffice @PMOIndia @CommissionerKnp @Satishmahanaup @MoHFW_INDIA @uptrafficpolice @112UttarPradesh @adgzonekanpur @WHO @narendramodi The situation of Covid cases in Kanpur is worsening up day by day. People not following LOCKDOWN in Shyam Nagar and in Knp – at Kanpur	@Uppolice @DMKanpur @myogioffice @PMOIndia @CommissionerKnp @Satishmahanaup @MoHFW_INDIA @uptrafficpolice @112UttarPradesh @adgzonekanpur @WHO @narendramodi		1257657143974486016	https://twitter.com/Shashwat_14/status/1257657143974486016	USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION situation covid case kanpur worsening day day people following lockdown shyam nagar knp kanpur		[{'score': 0.64021, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-05	13:07:04	balbalajibala	rajpal_amit	0	0	0	Yes one covid patient found in godrej prime.. we are strictly following govt order u too take care 			1257658068210528258	https://twitter.com/balbalajibala/status/1257658068210528258	yes one covid patient found godrej prime strictly following govt order u take care		[{'score': 0.505802, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
