date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-06-01	14:28:44	drasmalhi		0	0	2	#CoronaVirusUpdates So far, a total of 91,818 patients have been cured of #COVID19. Recovery rate improves to 48.19%. @narendramodi #SwasthaBharat #CoronaOutbreak @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @CovidIndiaSeva @COVIDNewsByMIB @MIB_India @MoHFW_INDIA	@narendramodi @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @CovidIndiaSeva @COVIDNewsByMIB @MIB_India @MoHFW_INDIA	#CoronaVirusUpdates #COVID19 #SwasthaBharat #CoronaOutbreak	1267463093531152387	https://twitter.com/drasmalhi/status/1267463093531152387	coronavirusupdates far total patient cured covid19 recovery rate improves USER_MENTION swasthabharat coronaoutbreak USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.658741, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-06-01	15:30:48	PramodBhusal3	realDonaldTrump	0	0	0	What's spreading worldwide more than the corona virus? 			1267478713605767173	https://twitter.com/PramodBhusal3/status/1267478713605767173	whats spreading worldwide corona virus		[]							
2020-06-01	16:49:54	eveeee		0	0	4	1 month after the lockdown was lifted in Vietnam and my son's back at nursery today			1267498620883877898	https://twitter.com/eveeee/status/1267498620883877898	month lockdown lifted vietnam son back nursery today		[]							
2020-06-01	16:56:49	DeepaAquarium1		0	0	0	@mybmc is Wearing Mask Compulsory? As I am seeing many people not wearing Mask and roaming on Roads ? Is Their Fine for not wearing Face Mask? Will BMC Act ? Take precautions or Second wave of Covid will Destroy everything I Beg #iqbalchahal as Citizen of India to Act Soon .	@mybmc	#iqbalchahal	1267500358122835968	https://twitter.com/DeepaAquarium1/status/1267500358122835968	USER_MENTION wearing mask compulsory seeing many people wearing mask roaming road fine wearing face mask bmc act take precaution second wave covid destroy everything beg iqbalchahal citizen india act soon		[{'score': 0.518806, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-06-01	18:00:12	SourabhBanik5		0	0	0	Alert ~ people found COVID-19 #POSITIVE today in Tripura Out of 578 samples tested. All of them have travel history. As the numbers are rising, I urge everyone to stay extra concious, follow the Govt instructions and co-operate with us. #TripuraCOVID19Count		#POSITIVE #TripuraCOVID19Count	1267516311682220032	https://twitter.com/SourabhBanik5/status/1267516311682220032	alert people found covid19 positive today tripura sample tested travel history number rising urge everyone stay extra concious follow govt instruction cooperate u tripuracovid19count		[{'score': 0.546396, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0				
2020-06-01	22:04:17	furqantsiddiqui		0	2	3	Moderated a webinar on Safety & precautions amid #Covid19 for @UPAPakistan which had several members in panel along with the Secretary General @smubashirimam. Was great to have Dr Farhan Essa as the guest speaker. Heres the link https://www.facebook.com/UPAPakistan/videos/3014061205374780/?vh=e	@UPAPakistan @smubashirimam	#Covid19	1267577738359119875	https://twitter.com/furqantsiddiqui/status/1267577738359119875	moderated webinar safety precaution amid covid19 USER_MENTION several member panel along secretary general USER_MENTION great dr farhan essa guest speaker here link URL		[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-06-02	00:37:36	iamSK		0	0	0	a #Table for #Two at #Food #Center in #Bangkok during #CoVid19 and please enjoy my #Breakfast #iamSK @Bangkok, Thailand https://www.instagram.com/p/CA6bBXSDWPD/?igshid=y9pyithcz4cw		#Table #Two #Food #Center #Bangkok #CoVid19 #Breakfast #iamSK	1267616319412805632	https://twitter.com/iamSK/status/1267616319412805632	table two food center bangkok covid19 please enjoy breakfast iamsk USER_MENTION thailand URL		[{'score': 0.780886, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-06-02	01:16:14	GaneshN18	ShouZiChew	0	0	0	Wow excellent work in all over world people fight with corona and you are celebration is going on... simple #Bycottmadeinchina		#Bycottmadeinchina	1267626043478667265	https://twitter.com/GaneshN18/status/1267626043478667265	wow excellent work world people fight corona celebration going simple bycottmadeinchina		[{'score': 0.866337, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-06-02	01:56:57	Shambhu68080229		0	0	0	Democrat leaders including Obama sir is not trying to stop movement. It means it is an election issue they want to create. Violence. is not solution. Corona time politics is not Good. They are damaging reputation of USA. @realDonaldTrump	@realDonaldTrump		1267636290385838080	https://twitter.com/Shambhu68080229/status/1267636290385838080	democrat leader including obama sir trying stop movement mean election issue want create violence solution corona time politics good damaging reputation usa USER_MENTION		[{'score': 0.693075, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.852209, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-06-02	03:46:34	sirajnoorani		0	0	0	#India reports 8,171 new #COVID19 cases &amp; 204 deaths in the last 24 hours. Total number of cases in the country now at 1,98,706 including 97,581 active cases, 95,526 cured/discharged/migrated and 5,598 deaths: Ministry of Health and Family Welfare 		#India #COVID19	1267663875035496449	https://twitter.com/sirajnoorani/status/1267663875035496449	india report new covid19 case death last hour total number case country including active case death ministry health family welfare		[{'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.738512, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0		1.0			
2020-06-02	04:08:12	BSINGHBINDRA1	mansukhmandviya	0	0	0	Many Many Happy returns of the Day HAPPY BIRTHDAY sir . GOD BLESS U with Tremendous Power to Serve Nation at This hour of covid 19. Regards Balvinder Singh Bindra SMT Sahajanand Medical Technologies 			1267669320118595592	https://twitter.com/BSINGHBINDRA1/status/1267669320118595592	many many happy return day happy birthday sir god bless u tremendous power serve nation hour covid regard balvinder singh bindra smt sahajanand medical technology		[{'score': 0.952176, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-06-02	05:32:57	AjitMis78823659		0	0	0	Coronavirus LIVE Updates: India Cases Rise to 1.98 Lakh, Death Toll at 5,598; WHO Says Virus Threat Not Over Yet 			1267690646153973760	https://twitter.com/AjitMis78823659/status/1267690646153973760	coronavirus live update india case rise lakh death toll say virus threat yet		[{'score': 0.58792, 'tone_id': 'fear', 'tone_name': 'Fear'}]							1.0
2020-06-02	07:06:12	chokshi28		0	2	7	We are not scared of giving exams. We have already given it 7 freaking times.We're scared of getting corona virus and bringing it to our friends or bringing it in our home to our families. So what we want is mass promotion nothing else. #BoycottOfflineGTUExams @imBhupendrasinh	@imBhupendrasinh	#BoycottOfflineGTUExams	1267714112819093504	https://twitter.com/chokshi28/status/1267714112819093504	scared giving exam already given freaking times.were scared getting corona virus bringing friend bringing home family want mass promotion nothing else boycottofflinegtuexams USER_MENTION	[{'sentence_id': 0, 'text': 'scared giving exam already given freaking times.were', 'tones': [{'score': 0.840583, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 1, 'text': 'scared getting corona virus bringing friend bringing home family want mass promotion nothing else boycottofflinegtuexams USER_MENTION', 'tones': [{'score': 0.612653, 'tone_id': 'fear', 'tone_name': 'Fear'}]}]	[{'score': 0.926495, 'tone_id': 'fear', 'tone_name': 'Fear'}]							1.0
2020-06-02	08:02:52	thetruthtalkst1		0	0	0	@khanumarfa @ndtv @_sabanaqvi @republic @IndiaToday @abpmajhatv @CNNnews18 @TimesNow @htTweets @BBCHindi ARFA Kindly do not disturb peace in India by putting such status.Why compare George.Floyd incident with Indian Migrants suffering due to lockdown ? BE responsible citizen 	@khanumarfa @ndtv @_sabanaqvi @republic @IndiaToday @abpmajhatv @CNNnews18 @TimesNow @htTweets @BBCHindi		1267728375562543104	https://twitter.com/thetruthtalkst1/status/1267728375562543104	USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION arfa kindly disturb peace india putting status.why compare george.floyd incident indian migrant suffering due lockdown responsible citizen	[{'sentence_id': 0, 'text': 'USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION arfa kindly disturb peace india putting status.why', 'tones': [{'score': 0.764993, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'compare george.floyd', 'tones': [{'score': 0.991736, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'incident indian migrant suffering due lockdown responsible citizen', 'tones': [{'score': 0.777939, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]	[{'score': 0.588595, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.761579, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-06-02	08:34:51	Brahmanand29	RealShadabSagar	2	0	0	My issue is also not resolved and my money is getting deducting daily....after lockdown I will definitely switch from airtel..			1267736424406802433	https://twitter.com/Brahmanand29/status/1267736424406802433	issue also resolved money getting deducting daily lockdown definitely switch airtel		[{'score': 0.939116, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0		1.0			
2020-06-02	08:43:33	rabindas277	CNBCnow	0	0	0	I m No Minister No Government No Business Man Every Government and Business Man and Bank My Dollar and Euro and Money Every Company Business coronavirus invest Government Every Minister shukno Fathani kotde Amar Bank Thaka nahin Minister 14 flight Javed			1267738613661474819	https://twitter.com/rabindas277/status/1267738613661474819	minister government business man every government business man bank dollar euro money every company business coronavirus invest government every minister shukno fathani kotde amar bank thaka nahin minister flight javed		[{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-06-02	09:29:33	Shalabh_sj		0	8	9	@PMOIndia As Corona case is increasing day by day and still the university is keen to take exams then plz postpone the exm till july first week so tht everyone can be back from home for the exams as 30% of the us are non-delhite @msisodia @ugc_india @LtGovDelhi @ArvindKejriwal – at Buxar	@PMOIndia @msisodia @ugc_india @LtGovDelhi @ArvindKejriwal		1267750189361659904	https://twitter.com/Shalabh_sj/status/1267750189361659904	USER_MENTION corona case increasing day day still university keen take exam plz postpone exm till july first week tht everyone back home exam u nondelhite USER_MENTION USER_MENTION USER_MENTION USER_MENTION buxar		[{'score': 0.593511, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-06-02	10:07:19	entryindia		0	0	0	2020 looks a terrifying year: Corona, Ebola, Cyclones, Earthquakes, Cold War between US &amp; China, Racism in US, Tensions increasing between China &amp; India, Economic depression and list goes on and on			1267759695852457985	https://twitter.com/entryindia/status/1267759695852457985	look terrifying year corona ebola cyclone earthquake cold war u china racism u tension increasing china india economic depression list go		[{'score': 0.571714, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.541392, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						1.0
2020-06-02	10:38:10	ChedidMaroun		0	0	0	We are so happy and enthusiastic to announce the opening of #ritagebymarounchedidksa riyadh_park mall, after the #covid_19 pandemic lock down for almost 2.5 months, taking all the health and safety measures to… https://www.instagram.com/p/CA7fwHzDo_1/?igshid=10676w71oqwr		#ritagebymarounchedidksa #covid_19	1267767456149340165	https://twitter.com/ChedidMaroun/status/1267767456149340165	happy enthusiastic announce opening ritagebymarounchedidksa riyadh_park mall covid_19 pandemic lock almost month taking health safety measure URL		[{'score': 0.762442, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.513082, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.743104, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0		1.0	
2020-06-02	11:49:13	doctoridevice1u		0	0	0	iPad Pro 10.5 cant turn on motherboard repair. Fixed with preserve 100% data and iPad functionality Stay safe and stay healthy in this covid-19 pandemic Our business hour will open as usual to serve during… https://www.instagram.com/p/CA7n4X6nuM_/?igshid=r6swijv9bzp3			1267785336966479872	https://twitter.com/doctoridevice1u/status/1267785336966479872	ipad pro cant turn motherboard repair fixed preserve data ipad functionality stay safe stay healthy covid19 pandemic business hour open usual serve URL		[]							
2020-06-02	12:40:22	faliqfahmie		0	24	36	It’s so dull when you have nothing to be excited about anymore. Let’s just pray for this pandemic to be over.			1267798212208812032	https://twitter.com/faliqfahmie/status/1267798212208812032	dull nothing excited anymore pray pandemic		[]							
2020-06-02	12:50:11	ljj92042351	RenukaJain6	0	0	1	insider trdg, stock mkt no barometer of performing economy, it is ur duty to split the superlative profits with the needy, the covid19, the physically handicapped etc etc			1267800678686232579	https://twitter.com/ljj92042351/status/1267800678686232579	insider trdg stock mkt barometer performing economy ur duty split superlative profit needy covid19 physically handicapped etc etc		[]							
2020-06-02	15:15:20	rind_subhan	ShahNafisa	0	1	1	Great son of Soil Ghulam Murtaza Baloch minister for Kachi abadis sindh died due to #Covid_19. ppp suffered a great loss, He was an asset of pakistan peoples party May Allah rest his soul in eternal peace in heavens Ameen.		#Covid_19	1267837209606004736	https://twitter.com/rind_subhan/status/1267837209606004736	great son soil ghulam murtaza baloch minister kachi abadis sindh died due covid_19 pp suffered great loss asset pakistan people party may allah rest soul eternal peace heaven ameen		[{'score': 0.720072, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-06-02	15:35:46	Abu_HaadiyA	listenshahid	0	0	0	Please sir stop this drama now, states where 1000s cases are detected daily have allowed many activities and here is Kashmir every death is attributed to corona and with even a single case whole area is declared red zone,			1267842352300744704	https://twitter.com/Abu_HaadiyA/status/1267842352300744704	please sir stop drama state case detected daily allowed many activity kashmir every death attributed corona even single case whole area declared red zone		[{'score': 0.615833, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.926735, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-06-02	16:58:45	basuness		1	1	0	Hi @malindoair . We had a booking 12th June 2020 from DPS-KUL-CCU in Malindo air. Ticket has been cancelled from you side considering #coronavirus. Please tell us about how the money will be refunded or anything else. Thanks.	@malindoair	#coronavirus	1267863232578048000	https://twitter.com/basuness/status/1267863232578048000	hi USER_MENTION booking june dpskulccu malindo air ticket cancelled side considering coronavirus please tell u money refunded anything else thanks		[]							
2020-06-02	18:49:15	OlgaTellis	HT96768238	0	0	1	Thanks @HT96768238 and @nandinicsen for meaning of Nisarga. Mumbaikars are waiting for it today praying it will not cause much damage and worst flooding in these Corona times. .	@HT96768238 @nandinicsen		1267891043145519112	https://twitter.com/OlgaTellis/status/1267891043145519112	thanks USER_MENTION USER_MENTION meaning nisarga mumbaikars waiting today praying cause much damage worst flooding corona time		[{'score': 0.790985, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-06-03	02:46:23	heer_tahr		0	0	4	Not a word was spoken, But you knew I was broken. #coronavirus #TrumpOut2020 #nycprotests #COVID #broken		#coronavirus #TrumpOut2020 #nycprotests #COVID #broken	1268011119140012032	https://twitter.com/heer_tahr/status/1268011119140012032	word spoken knew broken coronavirus trumpout2020 nycprotests covid broken		[{'score': 0.623222, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-06-03	08:14:39	SarbaniDey19	SarbaniDey19	0	0	0	Some family member's are suffering from Corona...atleast think about there sake.its nt a nrml yr its a pandamic time thats y this decision has been taken.and than y final years den dont allow other studentvto get passed.			1268093726955577350	https://twitter.com/SarbaniDey19/status/1268093726955577350	family member suffering corona atleast think sake.its nt nrml yr pandamic time thats decision taken.and final year den dont allow studentvto get passed	[{'sentence_id': 0, 'text': 'family member suffering corona atleast think sake.its', 'tones': [{'score': 0.743779, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.83589, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'nt nrml yr pandamic time thats decision taken.and', 'tones': [{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'final year den dont allow studentvto get passed', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]	[{'score': 0.738854, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.918775, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-06-03	09:22:19	AbdullahDayo	MehranMemon32	3	4	20	"While, I was hosting a webinar on ""Impact of #COVID19 on Education in Sindh"" at Shah Abdul Latif University Khairpur yesterday, many students raised this concern for not charging semester fee and also said that many have no smart phones/laptops/internet for online classes. "		#COVID19	1268110755603374082	https://twitter.com/AbdullahDayo/status/1268110755603374082	hosting webinar impact covid19 education sindh shah abdul latif university khairpur yesterday many student raised concern charging semester fee also said many smart online class		[]							
2020-06-03	10:10:38	krsticmusic		0	0	0	Outbreak is over ??? Now it’s time for new challenges. #outbreak #COVID19 #djlife		#outbreak #COVID19 #djlife	1268122916228681729	https://twitter.com/krsticmusic/status/1268122916228681729	outbreak time new challenge outbreak covid19 djlife		[]							
2020-06-03	10:29:01	IndwarAvinash		0	0	0	Let's focus on the positive side of this lockdown it's time to become techno-friendly, it's time to learn the way of online earnings, time to realize that we should not rely on only one source of income, time to spend some time with your own self. #Lockdown5 #COVID19 #StaySafe		#Lockdown5 #COVID19 #StaySafe	1268127543573524485	https://twitter.com/IndwarAvinash/status/1268127543573524485	let focus positive side lockdown time become technofriendly time learn way online earnings time realize rely one source income time spend time self lockdown5 covid19 staysafe		[{'score': 0.696285, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.71364, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.509368, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0	1.0			
2020-06-03	11:13:25	sirajnoorani		0	0	1	201 more #COVID19 cases &amp; 1 more death reported in #Nepal. The total number of cases in the country rises to 2300, including 9 deaths &amp; 278 recoveries: Nepal Health Ministry		#COVID19 #Nepal	1268138717295915010	https://twitter.com/sirajnoorani/status/1268138717295915010	covid19 case death reported nepal total number case country rise including death recovery nepal health ministry		[{'score': 0.524198, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.592138, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0		1.0			
2020-06-03	12:05:09	sonusingh_611	RahulGandhi	2	0	2	Mr. @RahulGandhi don't forget, Chinese soldiers are entered in Ladakh since 21 Nov 1962, When J L Nehru was the Prime Minister of India. #IndiaChinaFaceOff #BoycottMadeInChina #Covid_19 	@RahulGandhi	#IndiaChinaFaceOff #BoycottMadeInChina #Covid_19	1268151737166290944	https://twitter.com/sonusingh_611/status/1268151737166290944	mr USER_MENTION dont forget chinese soldier entered ladakh since nov j l nehru prime minister india indiachinafaceoff boycottmadeinchina covid_19		[]							
2020-06-03	12:16:38	suz_hill		0	0	1	Can anyone teach /suggest our government personnels that Corona virus is not transmitted through eating fruits and vegetables			1268154623388291073	https://twitter.com/suz_hill/status/1268154623388291073	anyone teach government personnel corona virus transmitted eating fruit vegetable		[{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-06-03	14:41:03	ksPrasad78	Divi_Pbvr	1	0	0	what I tweeted is about karma the sufferings of cyclone and covid..nothing to do with destabilizing gov in Maha..who wants to b in power in this mess.			1268190970845245445	https://twitter.com/ksPrasad78/status/1268190970845245445	tweeted karma suffering cyclone covid nothing destabilizing gov maha want b power mess		[{'score': 0.57739, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-06-03	15:23:54	bikash63	drmsbc	1	0	0	No. Pls check from Assam Govt data how Covid cases emerged now 1600 plus in very short span. Till the train began, Assam was ok. The mass movement of migrants. Universal truth. A healthy man can overcome symptoms, but he or she carries/ferries. Nothing wrong on fact			1268201750835560451	https://twitter.com/bikash63/status/1268201750835560451	pls check assam govt data covid case emerged plus short span till train began assam ok mass movement migrant universal truth healthy man overcome symptom nothing wrong fact		[{'score': 0.518058, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-06-03	15:25:45	iamsofique		1	4	10	A highly request to the @CMofKarnataka @BSYBJP please held a meeting and take a decision to cancel all the semester, yearly examination and promote the students in the pandemic and safe future #promotekarnatakastudents #PromoteStudentsSaveFuture #promotekarnatakaboardstutents	@CMofKarnataka @BSYBJP	#promotekarnatakastudents #PromoteStudentsSaveFuture #promotekarnatakaboardstutents	1268202216676089856	https://twitter.com/iamsofique/status/1268202216676089856	highly request USER_MENTION USER_MENTION please held meeting take decision cancel semester yearly examination promote student pandemic safe future promotekarnatakastudents promotestudentssavefuture promotekarnatakaboardstutents		[{'score': 0.87232, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-06-03	16:14:59	796Mishra		0	1	0	For the last 20 days, the live network of all the people in our village has been very poor. I have tweeted 25 so far but there is no result of it, what should people do without net at home in lockdown. My number is 8800573474 @JioCare @reliancejio @DoT_India @rsprasad @ITS_MoC	@JioCare @reliancejio @DoT_India @rsprasad @ITS_MoC		1268214609011449856	https://twitter.com/796Mishra/status/1268214609011449856	last day live network people village poor tweeted far result people without net home lockdown number USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.535905, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
