date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-04-15	09:12:55	chouhan_saaheb		0	0	4	Phle class me phone Ab phone me class Is'nt it krmaa.. #karmaisbitch @kyaguptaji #lockdown	@kyaguptaji	#karmaisbitch #lockdown	1250351386216132612	https://twitter.com/chouhan_saaheb/status/1250351386216132612	phle class phone ab phone class isnt krmaa karmaisbitch USER_MENTION lockdown		[]							
2020-04-15	09:19:31	HarrazBasyir	1Rnggt	0	0	0	Namanya Covid-19 should now change it's name to Covid-19/21 			1250353048368504832	https://twitter.com/HarrazBasyir/status/1250353048368504832	namanya covid19 change name		[]							
2020-04-15	09:34:17	Satendra_Singh0	Satendra_Singh0	0	0	0	Central Minister of Labour has prepared proposal on Payment of applicable Minimum wages / Reasonable Wages to be paid for the Lockdown period instead of Full Wages.* Hope for the Best. 			1250356764584718336	https://twitter.com/Satendra_Singh0/status/1250356764584718336	central minister labour prepared proposal payment applicable minimum wage reasonable wage paid lockdown period instead full hope best		[{'score': 0.8766, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]				1.0		1.0	
2020-04-15	10:02:55	vishalsingh_BJP		0	1	1	#TamilNadu: 13 #COVID19 patients were discharged after cure on Tuesday from Government Medical College Hospital at Tirunelveli #IndiaFightsCorona #COVID19Pandemic #StayHome		#TamilNadu #COVID19 #IndiaFightsCorona #COVID19Pandemic #StayHome #StayHome	1250363970965229570	https://twitter.com/vishalsingh_BJP/status/1250363970965229570	tamilnadu covid19 patient discharged cure tuesday government medical college hospital tirunelveli indiafightscorona covid19pandemic stayhome		[{'score': 0.63287, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-04-15	10:23:11	MallickZ08	ndtv	0	0	0	The BJP after successfully communalising the pandemic through their dirty mouth pieces is now trying to play petty politics; this time through their other pawns. Such low lives. 			1250369068831473667	https://twitter.com/MallickZ08/status/1250369068831473667	bjp successfully communalising pandemic dirty mouth piece trying play petty politics time pawn low life		[{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-15	10:58:33	QUResearch		0	1	5	#invitation to attend a #webinar on “Intellectual Property &amp; Innovation” on #Webex, Thursday 16 April 2020, to attend visit the link http://www.qu.edu.qa/research/ip-seminar .. #intellectualproperty #research #remotework #remotelearning #QU #Doha #Qatar #coronavirus #COVID19 @QatarUniversity	@QatarUniversity	#invitation #webinar #Webex #intellectualproperty #research #remotework #remotelearning #QU #Doha #Qatar #coronavirus #COVID19	1250377970465869825	https://twitter.com/QUResearch/status/1250377970465869825	invitation attend webinar property webex thursday april attend visit link URL intellectualproperty research remotework remotelearning qu doha qatar coronavirus covid19 USER_MENTION		[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-15	11:01:47	Mahisankritya		1	0	0	@PMOIndia @HMOIndia @DefenceMinIndia @adgpi Please Handover all sensitive Areas of single source community to Army till 3rd May and fully seal their Area if you want to control covid19 transmission. They are on their mission to failed lockdown anyhow.	@PMOIndia @HMOIndia @DefenceMinIndia @adgpi		1250378782671687685	https://twitter.com/Mahisankritya/status/1250378782671687685	USER_MENTION USER_MENTION USER_MENTION USER_MENTION please handover sensitive area single source community army till may fully seal area want control covid19 transmission mission failed lockdown anyhow		[{'score': 0.56148, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.733853, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]	1.0					1.0	
2020-04-15	11:11:12	raj2jas	shahid_siddiqui	0	0	0	God save india from Tablighis & all those concealing them, pelting stones, spitting on medical staff & police. India would have been corona free today but for these jehadis. Apparently 6000 still hiding, wonder how much more damage to mother India.Conspiracy of break India forces			1250381151669121031	https://twitter.com/raj2jas/status/1250381151669121031	god save india tablighis concealing pelting stone spitting medical staff police india would corona free today jehadis apparently still hiding wonder much damage mother india.conspiracy break india force	[{'sentence_id': 0, 'text': 'god save india tablighis concealing pelting stone spitting medical staff police india would corona free today jehadis apparently still hiding wonder much damage mother india.conspiracy', 'tones': [{'score': 0.61732, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'break india force', 'tones': [{'score': 0.605643, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]	[{'score': 0.500969, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.878039, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.817737, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]	1.0			1.0		1.0	
2020-04-15	12:31:01	ThisisKMohan		0	0	1	#immunityboosters Diet for #COVID2019 #coronavirus #Lockdown2		#immunityboosters #COVID2019 #coronavirus #Lockdown2	1250401239092711428	https://twitter.com/ThisisKMohan/status/1250401239092711428	immunityboosters diet covid2019 coronavirus lockdown2		[]							
2020-04-15	12:42:26	rexrao52		1	2	5	Now ... Maulana Saad s cousin found to have corona ...and he met any number of people while he did ! Super spreader ..			1250404113956761606	https://twitter.com/rexrao52/status/1250404113956761606	maulana saad cousin found corona met number people super spreader		[{'score': 0.663656, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-04-15	13:00:35	ashishpatel0000		0	0	1	In this terrible epidemic, aarogya setu app is a very good and meaningful app that can help us to fight with Corona virus, I thank my Prime Minister shri @narendramodi ji very much.I checked myself on Aarogya Setu and I'm safe..and you????????????	@narendramodi		1250408681897893889	https://twitter.com/ashishpatel0000/status/1250408681897893889	terrible epidemic aarogya setu app good meaningful app help u fight corona virus thank prime minister shri USER_MENTION ji much.i checked aarogya setu im safe	[{'sentence_id': 0, 'text': 'terrible epidemic aarogya setu app good meaningful app help u fight corona virus thank prime minister shri USER_MENTION ji much.i', 'tones': [{'score': 0.504897, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'checked aarogya setu im safe', 'tones': [{'score': 0.970179, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]	[]							
2020-04-15	13:11:02	rahul90304		0	0	0	@RahulGandhi sir we all know you are very humble, in this current situation we would like to know your financial contribution towards covid19 rather than criticism. I request you to set an example to others by contributing .	@RahulGandhi		1250411310187077632	https://twitter.com/rahul90304/status/1250411310187077632	USER_MENTION sir know humble current situation would like know financial contribution towards covid19 rather criticism request set example others contributing		[{'score': 0.905917, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-15	13:27:09	ajmera_kapil	aajtak	0	0	0	Pure desh me corona h choro bhukkad media, M.H ko target le rhe ho media is only filled with negativity			1250415367391973376	https://twitter.com/ajmera_kapil/status/1250415367391973376	pure desh corona h choro bhukkad medium m.h ko target le rhe ho medium filled negativity		[]							
2020-04-15	14:30:26	YashwantThitte		0	0	0	Here it is kathakaar_ Create your own #tihaichallange It can be anything like Ginti, Sargam, Bol, Chakradhaar, etc. Let's make this lockdown more interesting would live to hear from you guys kartikswamidahifale… https://www.instagram.com/p/B_AUIqDpoIN/?igshid=p6s6nhf63dg2		#tihaichallange	1250431290844647424	https://twitter.com/YashwantThitte/status/1250431290844647424	kathakaar_ create tihaichallange anything like ginti sargam bol chakradhaar etc let make lockdown interesting would live hear guy URL		[{'score': 0.615847, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.727988, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0			1.0	
2020-04-15	14:43:58	Gaurav81184		0	0	1	Let’s stop this bloody blame game in Maharashtra and let’s ensure that we maintain social distancing . If the lockdown is again extended in Maharashtra , the economy is screwed for sure .			1250434696955064324	https://twitter.com/Gaurav81184/status/1250434696955064324	stop bloody blame game maharashtra ensure maintain social distancing lockdown extended maharashtra economy screwed sure		[{'score': 0.727798, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-04-15	14:57:49	Stephen18094494		0	0	0	Mankind has been shaken by covid 19 for her to repent all manner of sins before the LORD . #GlobalRepentanceCall		#GlobalRepentanceCall	1250438182157447168	https://twitter.com/Stephen18094494/status/1250438182157447168	mankind shaken covid repent manner sin lord globalrepentancecall		[]							
2020-04-15	15:01:27	VarmaSakshi_		0	0	1	Dear #COVID #CoronavirusLockdown, you have put so many of we #kids indefinitely and our schools are closed... We are sandwiched between #Moms n #Dads and having a tough time... Kindly consider our request and run away from #India		#COVID #CoronavirusLockdown #kids #Moms #Dads #India	1250439098130518019	https://twitter.com/VarmaSakshi_/status/1250439098130518019	dear covid coronaviruslockdown put many kid indefinitely school closed sandwiched mom n dad tough time kindly consider request run away india		[{'score': 0.768819, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-04-15	15:22:25	kelly_dey		0	0	0	Tryout something new #No_model_to_shoot #lockdown #covid19 #corona_virus #stay_at_home #stay_safe #work_from_home @Kelly's Photography https://www.instagram.com/p/B_AaHtBpm1i/?igshid=1ramiw6pvwyni		#No_model_to_shoot #lockdown #covid19 #corona_virus #stay_at_home #stay_safe #work_from_home	1250444373810184195	https://twitter.com/kelly_dey/status/1250444373810184195	tryout something new no_model_to_shoot lockdown covid19 corona_virus stay_at_home stay_safe work_from_home USER_MENTION photography URL		[{'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-04-15	16:29:42	WIFAOfficial		0	0	5	An important message shared by our @wifajustplay boys. Stay Home, Stay Safe! #MissionThroughVision #IndianFootball #COVID_19 		#MissionThroughVision #IndianFootball #COVID_19	1250461304449462272	https://twitter.com/WIFAOfficial/status/1250461304449462272	important message shared USER_MENTION boy stay home stay safe missionthroughvision indianfootball covid_19		[{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-15	16:56:25	rpbabu_		0	0	0	MP shows nightmare of #COVID19 fight. No doubt it will lead with highest #coronavirusindia cases within few weeks. 1. High case fatality rate 2. High new cases 3. Poor isolation and quarantine 4. Low recovery rate @drharshvardhan @MoHFW_INDIA @narendramodi @PMOIndia	@drharshvardhan @MoHFW_INDIA @narendramodi @PMOIndia	#COVID19 #coronavirusindia	1250468030779248640	https://twitter.com/rpbabu_/status/1250468030779248640	mp show nightmare covid19 fight doubt lead highest coronavirusindia case within week high case fatality rate high new case poor isolation quarantine low recovery rate USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.675176, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-15	17:18:38	sipherglobal		0	0	2	https://youtu.be/qkdB_2htNe0 AIIMS has developed this short clip on quitting tobacco during lockdown. Link is on the MoHFW homepage and clip is uploaded on MoHFW’s YouTube channel.@nctoh2020 @RCTCPGI	@nctoh2020 @RCTCPGI		1250473618951172096	https://twitter.com/sipherglobal/status/1250473618951172096	URL aiims developed short clip quitting tobacco lockdown link mohfw homepage clip uploaded youtube channel.USER_MENTION USER_MENTION		[]							
2020-04-15	17:38:46	akshat_goklani		1	5	10	IT'S HIGH TIME . We need strict law for those who attacks on doctors doing their duties in this pandemic. It's heartbreaking to see everyday a new case. #DoctorsSpeakUp #Muradabadincident @DrSaurav5 @theskindoctor13 @DrHarjitBhatti @narendramodi @AmitShah @myogiadityanath	@DrSaurav5 @theskindoctor13 @DrHarjitBhatti @narendramodi @AmitShah @myogiadityanath	#DoctorsSpeakUp #Muradabadincident	1250478689181036545	https://twitter.com/akshat_goklani/status/1250478689181036545	high time need strict law attack doctor duty pandemic heartbreaking see everyday new case doctorsspeakup muradabadincident USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.504586, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-15	17:42:30	SRajeshRanjan		1	0	7	Two million (2,000,000) people worldwide are now confirmed with Coronavirus. 130,000+ people have died. #CoronaVirusUpdate #COVID19		#CoronaVirusUpdate #COVID19	1250479625962045440	https://twitter.com/SRajeshRanjan/status/1250479625962045440	two million people worldwide confirmed coronavirus people died coronavirusupdate covid19		[{'score': 0.778952, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-04-15	17:47:02	zec_chilovek		2	1	0	If you think that food delivery riders are making a lot of money during the CB period, think again. We suffer the effects of the weather, long queues and exposure to #COVID19 just so you get fed, on top of getting incentives slashed, smaller trip fees and sharing a shrinking pie.		#COVID19	1250480769228660736	https://twitter.com/zec_chilovek/status/1250480769228660736	think food delivery rider making lot money cb period think suffer effect weather long queue exposure covid19 get fed top getting incentive slashed smaller trip fee sharing shrinking pie		[{'score': 0.85019, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-15	19:21:07	amir_imtiyaz		0	0	0	#StayHomeSaveLives #StaySafeStayHome #coronavirus Lets make our country safe. 		#StayHomeSaveLives #StaySafeStayHome #coronavirus	1250504445563043845	https://twitter.com/amir_imtiyaz/status/1250504445563043845	stayhomesavelives staysafestayhome coronavirus let make country safe		[{'score': 0.838593, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-16	03:40:29	daljeet_DS		0	1	3	Lockdown has proved that minus the show off and lifestyle issues; life is not that expensive to live well as well as help the less privileged.			1250630114410246145	https://twitter.com/daljeet_DS/status/1250630114410246145	lockdown proved minus show lifestyle issue life expensive live well well help le privileged		[{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-16	04:03:38	arundadhikary	smadixit	1	0	1	What stage are we in, Doctor, in terms of COVID 19 curve?			1250635939870674944	https://twitter.com/arundadhikary/status/1250635939870674944	stage doctor term covid curve		[]							
2020-04-16	04:06:17	KiranDa76601350		0	0	0	Hi @All, As per considering current situations of Covid-19 we reduced our Hourly rate from 18 USD/ Hour to 12 USD/ Hour. So in case if you are looking for any help. Then please let me know.	@All		1250636608023363585	https://twitter.com/KiranDa76601350/status/1250636608023363585	hi USER_MENTION per considering current situation covid19 reduced hourly rate hour hour case looking help please let know		[{'score': 0.837998, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-16	06:08:04	saumen70	TeamTrump	0	0	0	According to Mark Esper America could've had a better understanding of how to deal with coronavirus if the DNA was shared earlier. The WHO didn't say human to human transmission is possible until late January.			1250667254041071616	https://twitter.com/saumen70/status/1250667254041071616	according mark esper america couldve better understanding deal coronavirus dna shared earlier didnt say human human transmission possible late january		[{'score': 0.83589, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-16	06:50:33	sudarsansand		13	40	300	Humble appeals to all download Govt's #AarogyaSetu app during #COVID19 period. My SandArt animation. @narendramodi @SetuAarogya @moayush @shripadynaik @drharshvardhan @smritiirani @PIB_India @ChouhanShivraj @PiyushGoyal @mygovindia @HimaDas8 @imranirampal @Pvsindhu1 @KirenRijiju	@narendramodi @SetuAarogya @moayush @shripadynaik @drharshvardhan @smritiirani @PIB_India @ChouhanShivraj @PiyushGoyal @mygovindia @HimaDas8 @imranirampal @Pvsindhu1 @KirenRijiju	#AarogyaSetu #COVID19	1250677944759943176	https://twitter.com/sudarsansand/status/1250677944759943176	humble appeal download govts aarogyasetu app covid19 period sandart animation USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.661794, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-16	07:29:55	sachinmedhekar		0	0	0	#WHO shud move its HQ to #WHOan (WHUHAN) #CoronavirusLockdown #coronavirus 		#WHO #WHOan #CoronavirusLockdown #coronavirus	1250687851592740865	https://twitter.com/sachinmedhekar/status/1250687851592740865	shud move hq whoan whuhan coronaviruslockdown coronavirus		[]							
2020-04-16	07:32:56	tariqwane		0	0	2	Reporter: Sir country need more test, more Kit, more Protective suit and mask, what will your Govt. do now? Minister: We will watch Ramayan and post pic on twitter. #Ramayan #coronavirus #Moradabad #day21oflockdown		#Ramayan #coronavirus #Moradabad #day21oflockdown	1250688613236404225	https://twitter.com/tariqwane/status/1250688613236404225	reporter sir country need test kit protective suit mask govt minister watch ramayan post pic twitter ramayan coronavirus moradabad day21oflockdown		[{'score': 0.579391, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-04-16	07:57:46	sitihawahamzah	DrAmarMOH	1	1	1	Msia vs Spore Pop 32.9mil vs 5.7mil in 2019. #COVID19 tests 87k vs 72k. We have the math. R we playing with numbers ? TQ.		#COVID19	1250694862258630656	https://twitter.com/sitihawahamzah/status/1250694862258630656	msia v spore pop v covid19 test v math r playing number tq		[]							
2020-04-16	08:22:52	IVMPodcasts		0	0	2	From jail authorities in Chennai who let prisoners make video calls home to an architect who made a group to help senior citizens in Pune. This week, @ShifaMaitra brings you #Lockdown Heroes across the country. #Tunein to the #IVMPodcasts network! ----&gt; http://ivm.today/SIEng-12 – at Indus Vox Media	@ShifaMaitra	#Lockdown #Tunein #IVMPodcasts	1250701178859425793	https://twitter.com/IVMPodcasts/status/1250701178859425793	jail authority chennai let prisoner make video call home architect made group help senior citizen pune week USER_MENTION brings lockdown hero across country tunein ivmpodcasts network URL indus vox medium		[]							
2020-04-16	08:48:32	therohannigam		0	0	1	Gurgaon sleeps. @saahiltaksh remember? - #gurgaon #gurugram #metro #metropolis #city #class #citylife #dawn #mornings #people #solitude #travel #wanderlust #corona #quarantine #instagram #instagood #shotononeplus @… https://www.instagram.com/p/B_CR2CDDz8m/?igshid=t9w57363entz		#gurgaon #gurugram #metro #metropolis #city #class #citylife #dawn #mornings #people #solitude #travel #wanderlust #corona #quarantine #instagram #instagood #shotononeplus	1250707639601893378	https://twitter.com/therohannigam/status/1250707639601893378	gurgaon sleep USER_MENTION remember gurgaon gurugram metro metropolis city class citylife dawn morning people solitude travel wanderlust corona quarantine instagram instagood shotononeplus USER_MENTION URL		[{'score': 0.811522, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-16	09:40:34	salimkaskar3		0	14	15	@RahulGandhi spoke like how the @PMOIndia shud have spoken, sensible,to the point,Logical suggestions, no petty politics or blame game,but a complete roadmap both for the near term as well as for the hind sight to manage,reduce &amp; ultimately defeat #Covid_19 #RahulSpeaksForIndia – at Mumbai	@RahulGandhi @PMOIndia	#Covid_19 #RahulSpeaksForIndia	1250720732742631424	https://twitter.com/salimkaskar3/status/1250720732742631424	USER_MENTION spoke like USER_MENTION shud spoken suggestion petty politics blame complete roadmap near term well hind sight ultimately defeat covid_19 rahulspeaksforindia mumbai		[{'score': 0.583651, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-04-16	09:50:26	mariumsummer	raajjemv	0	0	0	Covid crisis or not it’s always a good idea to properly manage ur waste. Main advice is DO NOT WASTE FOOD. The other waste such as tuna cans or condensed milk cans can be washed properly before u throw it in trash bin. Cardboards can be cut into small pieces. 			1250723213857787905	https://twitter.com/mariumsummer/status/1250723213857787905	covid crisis always good idea properly manage ur waste main advice waste food waste tuna can condensed milk can washed properly u throw trash bin cardboard cut small piece		[]							
2020-04-16	10:13:18	SushilMohanty1		1	0	0	ENOUGH AWARENESS AND NOW ENFORCEMENT: Our Govts. and all machineries did much for PREVENTING CORONA SPREAD. Use of mask mask,no gatherings in markets etc,social distancing at all times, Voluntary reporting or survey of affected cases and &amp; treatment at hospital to be enforced.			1250728970691043330	https://twitter.com/SushilMohanty1/status/1250728970691043330	enough awareness enforcement govts machinery much preventing corona spread use mask gathering market distancing time voluntary reporting survey affected case treatment hospital enforced		[{'score': 0.59997, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.663387, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-04-16	10:54:30	shawshank_d	iashutosh23	1	0	2	Lockdown ke baad a raha hu sir 			1250739340289826817	https://twitter.com/shawshank_d/status/1250739340289826817	lockdown ke baad raha hu sir		[]							
2020-04-16	11:02:35	AjmaniShivayogi		3	2	0	My grandma admitted in sdm hospital Dharwad and she got positive with lung cancer. Hospital is not allowing us to move to cancer hospital as they are waiting for covid19 report,even hospital dosent have doctors for cancer@narendramodi @MoHFW_INDIA @sriramulubjp @BSYBJP @AmitShah – at SDM Medical College	@MoHFW_INDIA @sriramulubjp @BSYBJP @AmitShah		1250741374397235200	https://twitter.com/AjmaniShivayogi/status/1250741374397235200	grandma admitted sdm hospital dharwad got positive lung cancer hospital allowing u move cancer hospital waiting covid19 hospital dosent doctor cancerUSER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION sdm medical college		[{'score': 0.645985, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-04-16	11:34:39	lalitadvani		0	0	3	If this pandemic continues for 3 month which economies will survive ? &amp; which will not ?			1250749440903663618	https://twitter.com/lalitadvani/status/1250749440903663618	pandemic continues month economy survive		[]							
2020-04-16	11:48:22	avneesh_i	DGCAIndia	0	0	0	What about the tickets booked before lockdown but the travel date is in lockdown period?			1250752892212043776	https://twitter.com/avneesh_i/status/1250752892212043776	ticket booked lockdown travel date lockdown period		[]							
2020-04-16	11:53:41	Runjhunsharmas		14	29	160	325 districts have ZERO #COVID cases in India. #Covid_19 #Covid19India		#COVID #Covid_19 #Covid19India	1250754231759323137	https://twitter.com/Runjhunsharmas/status/1250754231759323137	district zero covid case india covid_19 covid19india		[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
