date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-03-25	10:19:08	PrinceCourtMC		0	1	1	Play a role in the fight against COVID-19 by practising Social Distancing. Avoid crowded places and maintaining distance from others to prevent the spread of COVID-19. . . #COVID19 #StayAtHome		#COVID19 #StayAtHome #StayAtHome	1242757903783612416	https://twitter.com/PrinceCourtMC/status/1242757903783612416	play role fight covid19 practising social distancing avoid crowded place maintaining distance others prevent spread covid19 covid19 stayathome		[]							
2020-03-25	10:51:10	SanaaTauseef		1	7	42	Today Pakistan received one million surgical masks that include N95 masks from #China to combat the corona virus outbreak. A friend in need is a friend indeed 		#China	1242765967412822017	https://twitter.com/SanaaTauseef/status/1242765967412822017	today pakistan received one million surgical mask include n95 mask china combat corona virus outbreak friend need friend indeed		[{'score': 0.638987, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-03-25	11:03:16	sh_6_alk		0	0	2	Y’all miss your ex, I miss life without the corona virus			1242769010833256450	https://twitter.com/sh_6_alk/status/1242769010833256450	miss ex miss life without corona virus		[{'score': 0.855529, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-03-25	12:09:44	encoremegalor	chloclaws	1	0	0	this happened to me because my roof caved in and my room flooded and now with corona it’s just like we married			1242785739596857344	https://twitter.com/encoremegalor/status/1242785739596857344	happened roof caved room flooded corona like married		[{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-03-25	12:19:12	samriddhirai13		5	0	21	Going live on insta at 8 pm. Answering some questions. If you have any DM me or write me here. Questions can’t be covid related tho The whole point is about diverting people’s attention from the panic and fear and just talk something light hearted and fun. 			1242788121676099584	https://twitter.com/samriddhirai13/status/1242788121676099584	going live insta pm answering question dm write question covid related tho whole point diverting attention panic fear talk something light hearted fun		[{'score': 0.90816, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.865834, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			1.0
2020-03-25	12:30:39	miqdadidris	hanifjamals	1	1	0	covid naiting @zadfarhan . 	@zadfarhan		1242791001946615808	https://twitter.com/miqdadidris/status/1242791001946615808	covid naiting USER_MENTION		[]							
2020-03-25	14:18:06	krantiBjp		0	2	2	Dear Mumbai Police when lockdown started all retailers in malwani malad west they are increased price all types of groceries,vegetables and snacks during COVID19 situation plz help us @mybmc @MumbaiPolice @PrakashJavdekar @PiyushGoyal @TajinderTiwana @AzamHyder @CMOMaharashtra	@mybmc @MumbaiPolice @PrakashJavdekar @PiyushGoyal @TajinderTiwana @CMOMaharashtra		1242818041877893120	https://twitter.com/krantiBjp/status/1242818041877893120	dear mumbai police lockdown started retailer malwani malad west increased price type snack covid19 situation plz help u USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[]							
2020-03-25	14:20:28	sreeprayag		0	0	0	#IndiaFightsCorona During this time of crisis, our senses are further awakened and a way to respond to Corona is also http://compassion.PM Modi urges citizens to help 9 poor families this Navratri. via NaMo App		#IndiaFightsCorona	1242818640434454531	https://twitter.com/sreeprayag/status/1242818640434454531	indiafightscorona time crisis sens awakened way respond corona also URL modi urge citizen help poor family navratri via namo app		[{'score': 0.634456, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-03-25	14:35:36	aamchelsg	ErikSolheim	0	0	3	It is not Asian . It is the Pandemic gift from China.			1242822446450786304	https://twitter.com/aamchelsg/status/1242822446450786304	asian pandemic gift china		[{'score': 0.594305, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-03-25	14:47:09	Bhushansz		0	0	0	Indian government urge all the doctors including retired to come forward as volunteers to fight covid -19 . Doctors please #StopTheSpreadOfCorona		#StopTheSpreadOfCorona	1242825354747629574	https://twitter.com/Bhushansz/status/1242825354747629574	indian government urge doctor including retired come forward volunteer fight covid doctor please stopthespreadofcorona		[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-03-25	14:58:16	Melody_Woon		0	0	1	This lock down has made it very difficult to avoid direct salespeople from inviting you to listen to their Zoom talks. #COVID2019 #coronavirus #StayHome #DudukRumahDiamDiam		#COVID2019 #coronavirus #StayHome #StayHome #DudukRumahDiamDiam	1242828152650358784	https://twitter.com/Melody_Woon/status/1242828152650358784	lock made difficult avoid direct salesperson inviting listen zoom talk covid2019 coronavirus stayhome dudukrumahdiamdiam		[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-03-25	15:22:17	ReporterVikrant		2	8	19	Emergency control office set up in Textile ministry to monitor production & supply of N 95 masks and body coveralls required in connection with COVID-19. @smritiirani	@smritiirani		1242834194595635202	https://twitter.com/ReporterVikrant/status/1242834194595635202	emergency control office set textile ministry monitor production supply n mask body coverall required connection covid19 USER_MENTION		[{'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-03-25	16:21:15	sudhirss15		0	0	0	@HathwayCableTV for last three days no connectivity. Can't reach anyone. During this lockdown at least have some mercy	@HathwayCableTV		1242849035246952448	https://twitter.com/sudhirss15/status/1242849035246952448	USER_MENTION last three day connectivity cant reach anyone lockdown least mercy		[{'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-03-25	16:41:07	kaykayjha		0	0	0	Dear @nsitharaman madam and @RBI request you to follow the same for India too. IMF, World Bank call for suspension of debt payments by poorest nations to battle Covid-19 	@nsitharaman @RBI		1242854035880730624	https://twitter.com/kaykayjha/status/1242854035880730624	dear USER_MENTION madam USER_MENTION request follow india imf world bank call suspension debt payment poorest nation battle covid19		[{'score': 0.64695, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-03-25	18:16:31	satyap916	OfficeOfMorwal	0	1	2	I #SatyaPrakashSisodiya and my family will stay in my house for 21 days, following all the rules made by the government under lockdown and also make our neighbors aware. Thank you #MLAMurliMorwal ji for your public awareness tweet. Jai Hind 		#SatyaPrakashSisodiya #MLAMurliMorwal	1242878041010966528	https://twitter.com/satyap916/status/1242878041010966528	satyaprakashsisodiya family stay house day following rule made government lockdown also make neighbor aware thank mlamurlimorwal ji public awareness tweet jai hind		[{'score': 0.606867, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-03-25	18:44:34	mihir_ux	HaleighHoffman	0	0	1	"""Act as if you have covid-19"" Except if that makes you want to lick everything in sight, of course. Jokes aside, excellent copy. "			1242885103254007808	https://twitter.com/mihir_ux/status/1242885103254007808	act covid19 except make want lick everything sight course joke aside excellent copy		[{'score': 0.73677, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-03-25	19:56:17	AmitSarathe01		1	2	2	Intigrated Command and Control Room(#corona War Room) Bhopal. You Can Call 24x7 on Corona Help helpline No. 104 and 181. #Covid Combat Team are here For You. #indiafightscovid @narendramodi @ChouhanShivraj @ABPNews @aajtak @sonalkalra @CMMadhyaPradesh @OfficeOfHTL	@narendramodi @ChouhanShivraj @ABPNews @aajtak @sonalkalra @CMMadhyaPradesh @OfficeOfHTL	#corona #Covid #indiafightscovid	1242903149729497088	https://twitter.com/AmitSarathe01/status/1242903149729497088	intigrated command control room corona war room bhopal call corona help helpline covid combat team indiafightscovid USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.536924, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-03-25	20:31:25	Fatema90114434		0	0	2	Govt gift: Biz owner now’s the time to lay-off anyone you don’t want and anyone you can. They will get enhanced unemployment and you may get $anyway. Pub co’s that take $w/govt cntrl should find $elsewhere. $T’s might stop mrkts cops but won’t stop Corona or restart economy. – at Embassy of the United States of America			1242911992366551040	https://twitter.com/Fatema90114434/status/1242911992366551040	govt gift biz owner time layoff anyone want anyone get enhanced unemployment may get pub take cntrl find might stop mrkts cop stop corona restart economy embassy united state america		[{'score': 0.58741, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.904882, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]	1.0					1.0	
2020-03-26	00:38:26	HSDhami9		0	0	0	There is nothing prettier than a city at 5 am with its empty streets and cold wind. (think positively...lockdown) – at Tribhuvan University			1242974154900602883	https://twitter.com/HSDhami9/status/1242974154900602883	nothing prettier city empty street cold wind think positively lockdown tribhuvan university		[{'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]		1.0		1.0			
2020-03-26	02:09:26	gauravtherider		0	0	0	Hello everyone, We've got 2 defeat this bloody #Coronavirus so I'm gonna say a few imp things &amp; do my bit: 1) Keep urself warm (we're lucky in India) virus seems 2 rapidly spread in cold/cool temperatures, so fever is our natural defense 2 throw d virus out! Let fever work (1)		#Coronavirus	1242997053887676416	https://twitter.com/gauravtherider/status/1242997053887676416	hello everyone weve got defeat bloody coronavirus im gonna say imp thing bit keep urself warm lucky india virus seems rapidly spread temperature fever natural defense throw virus let fever work		[{'score': 0.657949, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.631525, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]	1.0					1.0	
2020-03-26	03:12:21	ManishBora8		2	0	0	@YatraOfficial Please note the @AirAsiaIndian has cancelled it’s flights due to Covid Have received message &amp; mails to seek refund Request you to kindly cancel the ticket &amp; reimburse the amount PNR - SV5CVV Flt Dt - 27/03/20 Awaiting an earliest revert	@YatraOfficial @AirAsiaIndian		1243012890774269954	https://twitter.com/ManishBora8/status/1243012890774269954	USER_MENTION please note USER_MENTION cancelled flight due covid received message mail seek refund request kindly cancel ticket reimburse amount pnr sv5cvv flt dt awaiting earliest revert		[]							
2020-03-26	04:09:36	DevaTigerOffic1		0	0	0	I request to all the Indian Peoples to don't fear the #coronavirusindia. It's a not a dangerous now, we are near to the end of the #CORONA #WAR @CMOMaharashtra @narendramodi #21daylockdown #IndiaVsCorona #nomorelockdown #IndiaFightsCorona	@CMOMaharashtra @narendramodi	#coronavirusindia #CORONA #WAR #21daylockdown #IndiaVsCorona #nomorelockdown #IndiaFightsCorona	1243027295268265984	https://twitter.com/DevaTigerOffic1/status/1243027295268265984	request indian people dont fear coronavirusindia dangerous near end corona war USER_MENTION USER_MENTION indiavscorona nomorelockdown indiafightscorona		[{'score': 0.561483, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-03-26	04:54:36	NareshG66826833		0	0	0	Respected Modi hi We have already committed a mistake by allowing international flights from January onwards Please don't repeat it by starting till this pandemic of Chinese viruses is over all-over world			1243038619318669312	https://twitter.com/NareshG66826833/status/1243038619318669312	respected modi hi already committed mistake allowing international flight january onwards please dont repeat starting till pandemic chinese virus allover world		[{'score': 0.746925, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-03-26	05:28:11	rvaidy		1	0	1	Lock Down Not just mobilty, Rumours too ! Take Care. Stay Safe. Be Blessed #StayHome #StaySafe #lockdownindia #Lockdown21 #HelpTheWorldHeal #CoronavirusOutbreakindia #COVID19 #CoronaCares #JanataCurfew #JantaCurfew #VoV #VisionOfVaidya		#StayHome #StayHome #StaySafe #lockdownindia #Lockdown21 #HelpTheWorldHeal #CoronavirusOutbreakindia #COVID19 #CoronaCares #JanataCurfew #JantaCurfew #VoV #VisionOfVaidya	1243047071214522370	https://twitter.com/rvaidy/status/1243047071214522370	lock mobilty rumour take care stay safe blessed stayhome staysafe lockdownindia lockdown21 helptheworldheal coronavirusoutbreakindia covid19 coronacares janatacurfew jantacurfew vov visionofvaidya		[]							
2020-03-26	05:42:59	anusuran		0	7	16	Announce increased expenditure to strengthen the public health system with adequate free testing, hospital facilities, isolation wards and ventilators. Rope in private hospitals to provide free treatment of coronavirus patients. #IndiaawaitsCovidaid		#IndiaawaitsCovidaid	1243050796997959681	https://twitter.com/anusuran/status/1243050796997959681	announce increased expenditure strengthen public health system adequate free testing hospital facility isolation ward ventilator rope private hospital provide free treatment coronavirus patient indiaawaitscovidaid		[]							
2020-03-26	07:03:13	chandu13031989		0	2	8	@Hemant Soren JMM Dear CM sir, At gamariha, gas agency are not supplying gas cylinder at doorstep. People are standing in long queue to get gas cylinder. Please take action against gas agency, they are creating more opportunity to spread corona virus among people. 	@hemant		1243070990118084609	https://twitter.com/chandu13031989/status/1243070990118084609	USER_MENTION soren jmm dear cm sir gamariha gas agency supplying gas cylinder doorstep people standing long queue get gas cylinder please take action gas agency creating opportunity spread corona virus among people		[]							
2020-03-26	07:46:04	IshFaqStats		0	0	0	Egypt’s Al-Azhar has issued a fatwa on the request of President Dr Arif Alvi permitting suspension of Friday prayers to control the spread of deadly #coronavirus across Pakistan. #CoronaVirusUpdates #Pakistan #Egypt		#coronavirus #CoronaVirusUpdates #Pakistan #Egypt	1243081771169665024	https://twitter.com/IshFaqStats/status/1243081771169665024	alazhar issued fatwa request president dr arif alvi permitting suspension friday prayer control spread deadly coronavirus across pakistan coronavirusupdates pakistan egypt		[{'score': 0.502925, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-03-26	07:51:09	Agrosanjay1	NitishKumar	0	0	0	CM please get the facilities reviewed in NMCH Corona Virus center in Patna. minimum or no facillities available.			1243083053158694912	https://twitter.com/Agrosanjay1/status/1243083053158694912	cm please get facility reviewed nmch corona virus center patna minimum facillities available		[]							
2020-03-26	08:17:49	kartha_tara		0	0	1	With threatened shortages of medicines, and supplies by Grofers etc isn’t it sensible to open state borders? With a Bharat wide lockdown being enforced, allow free movement at state borders			1243089762891620352	https://twitter.com/kartha_tara/status/1243089762891620352	threatened shortage medicine supply grofers etc sensible open state border bharat wide lockdown enforced allow free movement state border		[{'score': 0.553093, 'tone_id': 'fear', 'tone_name': 'Fear'}]							1.0
2020-03-26	08:42:46	Naresh25757818		0	0	1	#corona viras spray my village lo 		#corona	1243096043295666176	https://twitter.com/Naresh25757818/status/1243096043295666176	corona viras spray village lo		[]							
2020-03-26	09:14:03	Crnath113		1	0	0	Covid-19-Lockdown Thots : In DELHI homeless people assembled in hundreds as shown by News 15 to avail of free meals, obviously violating Govts own lockdown order &amp; other oders for maintaing social distance &amp; ASSEMBLY of more than 5 people etc--unimaginative orders !			1243103913621872641	https://twitter.com/Crnath113/status/1243103913621872641	covid19lockdown thots delhi homeless people assembled hundred shown news avail free meal obviously violating govts lockdown order oder maintaing social distance assembly people etcunimaginative order		[{'score': 0.526894, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-03-26	12:46:49	mishra_sbr		0	0	0	@mishra_sbr What To do in21 days Do meditation Do pranayam Sing devotional song Read books Talk on mobile to yr friend in village explain precaution to be taken in Corona See u tube picture and devotional channel Pray God corona be stopped in April no extension in May	@mishra_sbr		1243157458899456000	https://twitter.com/mishra_sbr/status/1243157458899456000	USER_MENTION in21 day meditation pranayam sing devotional song read book talk mobile yr friend village explain precaution taken corona see u tube picture devotional channel pray god corona stopped april extension may		[]							
2020-03-26	14:22:13	Andrew007Uk		1	3	8	An unprecedented package from UK govt to support businesses during #COVID19 outbreak: The Coronavirus Business Interruption Loan Scheme for SMEs #CBILS https://bit.ly/2WGzRLH The @bankofengland’s Covid Corporate Financing Facility for larger firms https://bit.ly/2UQ47RV	@bankofengland	#COVID19 #CBILS	1243181466416103424	https://twitter.com/Andrew007Uk/status/1243181466416103424	unprecedented package uk govt support business covid19 outbreak coronavirus business interruption loan scheme smes cbils URL USER_MENTION covid corporate financing facility larger firm URL		[{'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-03-26	14:24:31	tanushreesaha37		2	0	0	#MamataBanerjee I ordered masks for my parents but Amazon refused to deliver. Madam, government has locked down to secure from Corona but without medicine, groceries &amp; vegetables, people will die in isolation at their home only. Is this the correct way of lockdown?		#MamataBanerjee	1243182047071555585	https://twitter.com/tanushreesaha37/status/1243182047071555585	mamatabanerjee ordered mask parent amazon refused deliver madam government locked secure corona without medicine grocery vegetable people die isolation home correct way lockdown		[{'score': 0.574893, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.720015, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0					
2020-03-26	14:54:28	arvindrp97		0	1	2	Dear PM @ImranKhanPTI, Healthcare workers and doctors who are losing their lives in the fight against Coronavirus- for us, for Pakistan and for humanity- must be conferred with Nishan-e-Shujaat / Sitara-e-Shujaat by the State of Pakistan. Let's honour our heroes! @ArifAlvi	@ImranKhanPTI @ArifAlvi		1243189584621699074	https://twitter.com/arvindrp97/status/1243189584621699074	dear pm USER_MENTION healthcare worker doctor losing life fight coronavirus u pakistan humanity must conferred nishaneshujaat sitaraeshujaat state pakistan let honour hero USER_MENTION		[{'score': 0.674385, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-03-26	17:12:54	pran_en		1	0	4	2/2 the Corona Lockdown and follow all the directives of social distancing! This is indeed a balancing act; we wont lose a entire cropping season and add further distress to the farmers! This is called pro-activeness 			1243224419268362241	https://twitter.com/pran_en/status/1243224419268362241	corona lockdown follow directive social distancing indeed balancing act wont lose entire cropping season add distress farmer called proactiveness		[]							
2020-03-26	19:50:02	Shambha69826433	bhumika__maru	1	0	1	Mein 24 hrs sei wait kr rhi hu patience ke saath but mere sei achi kismat toh corona ki chal rhi hai at least use v importance mil rhi and aaj to bahut logo ko like and comment mile but better luck next time for us. 			1243263964353417217	https://twitter.com/Shambha69826433/status/1243263964353417217	mein hr sei wait kr rhi hu patience ke saath mere sei achi kismat toh corona ki chal rhi hai least use v importance mil rhi aaj bahut logo ko like comment mile better luck next time u		[]							
2020-03-26	20:06:19	ChiChoTweets	VidyaKrishnan	0	0	0	It's a Chinese Wuhan Covid19 virus. Nothing racist about it. We still wish the chinese to keep well and support the global economy. We blame the Chinese government and authorities who allowed the virus to become a pandemic...			1243268061504798720	https://twitter.com/ChiChoTweets/status/1243268061504798720	chinese wuhan covid19 virus nothing racist still wish chinese keep well support global economy blame chinese government authority allowed virus become pandemic		[]							
2020-03-27	02:08:38	BiswajitDhat		0	0	1	#XijinpingVirus How China is reshaping the CoronoVirus Narrative. China spends billions of Dollars to make itself look good&amp;make America look bad. #coronavirus #ChinaLiedPeopleDied #COVID2019 #ChinaVirus #BoycottChina		#XijinpingVirus #coronavirus #ChinaLiedPeopleDied #COVID2019 #ChinaVirus #BoycottChina	1243359240531537920	https://twitter.com/BiswajitDhat/status/1243359240531537920	xijinpingvirus china reshaping coronovirus narrative china spends billion dollar make look america look bad coronavirus chinaliedpeopledied covid2019 chinavirus boycottchina		[{'score': 0.748427, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-03-27	03:27:40	ashokakjha	TheJaggi	0	0	0	Wrong malafied lies of each and every person particularly of leftist morons will get smashing reply based on facts evidences and truth. Days of lockdown morons are over			1243379129652658176	https://twitter.com/ashokakjha/status/1243379129652658176	wrong malafied lie every person particularly leftist moron get smashing reply based fact evidence truth day lockdown moron		[{'score': 0.507616, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.884998, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.924409, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0		1.0	1.0		
2020-03-27	05:31:38	BabluYadavME	Airtel_Presence	0	0	0	Don’t give excuse. The speed &amp; coverage issue is arriving for more than 1 year. However, I support your effort to reduce COVID-19 effect. Why every morning internet is not working?			1243410326877392897	https://twitter.com/BabluYadavME/status/1243410326877392897	give excuse speed coverage issue arriving year however support effort reduce covid19 effect every morning internet working		[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0		1.0			
2020-03-27	06:28:34	SohailSorathiy1		3	0	1	@Naveen_Odisha @CMO_Odisha @aajtak @PMOIndia @narendramodi Hello Sir myself sohail I'm from HyderabadAnd there are some of my neighbourhood who have been stuck here in Hyderabad due to covid-19 There are mostly 200 to 300 peoples here who want to go back To Their Homes.. 	@Naveen_Odisha @CMO_Odisha @aajtak @PMOIndia @narendramodi		1243424656901550080	https://twitter.com/SohailSorathiy1/status/1243424656901550080	USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION hello sir sohail im hyderabadand neighbourhood stuck hyderabad due covid19 mostly people want go back home		[{'score': 0.529601, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-03-27	06:52:28	rendy_renno		0	0	0	Lockdown! Stay safe! Enjoy your work day~ #sehatselalu #keepstronghuman #fightbacktheviruses! #dirumahaja @Di Depan Cermin.. https://www.instagram.com/p/B-Okj-IhYeMJ-LksDjrNYqYP1RH9AR6Yq5r1Gg0/?igshid=1k8zpxbwkjcmz		#sehatselalu #keepstronghuman #fightbacktheviruses #dirumahaja #dirumahaja	1243430670686400514	https://twitter.com/rendy_renno/status/1243430670686400514	lockdown stay safe enjoy work sehatselalu keepstronghuman fightbacktheviruses dirumahaja USER_MENTION depan cermin URL		[{'score': 0.57506, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
